state,year,quarter,category,count,amount,district,pincode
meghalaya,2022,3,,47047,99390252.25463584,east garo hills district,
meghalaya,2022,3,,400075,825278960.5336027,ribhoi district,
meghalaya,2022,3,,62798,171112837.01348788,west jaintia hills district,
meghalaya,2022,3,,29296,87822016.10251653,west khasi hills district,
meghalaya,2022,4,,59149,130072498.39208946,north garo hills district,
meghalaya,2022,4,,16773,61873256.01063821,south west khasi hills district,
meghalaya,2022,4,,612945,1565478827.2720146,west garo hills district,
meghalaya,2022,4,,47478,134393051.37739396,south garo hills district,
meghalaya,2022,4,,252554,698736182.2686266,east jaintia hills district,
meghalaya,2022,4,,59231,150334364.85984027,south west garo hills district,
meghalaya,2022,4,,2285868,4886013367.030626,east khasi hills district,
meghalaya,2022,4,,59445,143293321.8148586,east garo hills district,
meghalaya,2022,4,,416100,855262410.3336376,ribhoi district,
meghalaya,2022,4,,81501,229129661.89603108,west jaintia hills district,
meghalaya,2022,4,,41404,141954215.09290665,west khasi hills district,
meghalaya,2023,1,,97035,198957381.0,north garo hills district,
meghalaya,2023,1,,34526,123121635.0,south west khasi hills district,
meghalaya,2023,1,,1041221,2765563809.0,west garo hills district,
meghalaya,2023,1,,95917,276701570.0,south garo hills district,
meghalaya,2023,1,,515136,1371613773.0,east jaintia hills district,
meghalaya,2023,1,,112416,302145041.0,south west garo hills district,
meghalaya,2023,1,,1220563,2680323809.0,east khasi hills district,
meghalaya,2023,1,,102374,230703822.0,east garo hills district,
meghalaya,2023,1,,729560,1474982935.0,ribhoi district,
meghalaya,2023,1,,134028,377216408.0,west jaintia hills district,
meghalaya,2023,1,,81929,283510432.0,west khasi hills district,
meghalaya,2023,2,,113361,215038091.0,north garo hills district,
meghalaya,2023,2,,37376,127026105.0,south west khasi hills district,
meghalaya,2023,2,,1313181,3093601156.0,west garo hills district,
meghalaya,2023,2,,104600,273407662.0,south garo hills district,
meghalaya,2023,2,,602439,1411515511.0,east jaintia hills district,
meghalaya,2023,2,,138973,324256480.0,south west garo hills district,
meghalaya,2023,2,,1584287,3308371744.0,east khasi hills district,
meghalaya,2023,2,,119181,259323245.0,east garo hills district,
meghalaya,2023,2,,849150,1540619034.0,ribhoi district,
meghalaya,2023,2,,143311,363450970.0,west jaintia hills district,
meghalaya,2023,2,,71353,167896488.0,west khasi hills district,
meghalaya,2023,3,,146236,251411034.0,north garo hills district,
meghalaya,2023,3,,31181,91883033.0,south west khasi hills district,
meghalaya,2023,3,,1580512,3040769172.0,west garo hills district,
meghalaya,2023,3,,100839,199100708.0,south garo hills district,
meghalaya,2023,3,,704743,1455319329.0,east jaintia hills district,
meghalaya,2023,3,,159403,312859682.0,south west garo hills district,
meghalaya,2023,3,,1925071,3637181187.0,east khasi hills district,
meghalaya,2023,3,,145914,265377046.0,east garo hills district,
meghalaya,2023,3,,1002988,1611391648.0,ribhoi district,
meghalaya,2023,3,,159073,385584331.0,west jaintia hills district,
meghalaya,2023,3,,73882,155755910.0,west khasi hills district,
meghalaya,2023,4,,184749,339349015.0,north garo hills district,
meghalaya,2023,4,,46793,139379319.0,south west khasi hills district,
meghalaya,2023,4,,2128194,4034159325.0,west garo hills district,
meghalaya,2023,4,,144242,307030739.0,south garo hills district,
meghalaya,2023,4,,866490,1891314074.0,east jaintia hills district,
meghalaya,2023,4,,209090,424184452.0,south west garo hills district,
meghalaya,2023,4,,2091395,3902770749.0,east khasi hills district,
meghalaya,2023,4,,187702,361438823.0,east garo hills district,
meghalaya,2023,4,,1138756,1838712964.0,ribhoi district,
meghalaya,2023,4,,177331,417636909.0,west jaintia hills district,
meghalaya,2023,4,,93642,217082323.0,west khasi hills district,
meghalaya,2024,1,,238343,353559646.0,north garo hills district,
meghalaya,2024,1,,53823,164786307.0,south west khasi hills district,
meghalaya,2024,1,,2767053,4883521819.0,west garo hills district,
meghalaya,2024,1,,198001,475971711.0,south garo hills district,
meghalaya,2024,1,,1035599,2214266060.0,east jaintia hills district,
meghalaya,2024,1,,267929,528938201.0,south west garo hills district,
meghalaya,2024,1,,2147402,3754142085.0,east khasi hills district,
meghalaya,2024,1,,233283,383983768.0,east garo hills district,
meghalaya,2024,1,,1267759,2046840314.0,ribhoi district,
meghalaya,2024,1,,192144,459800946.0,west jaintia hills district,
meghalaya,2024,1,,129926,363493801.0,west khasi hills district,
meghalaya,2024,2,,405896,389523365.0,north garo hills district,
meghalaya,2024,2,,63241,165652137.0,south west khasi hills district,
meghalaya,2024,2,,3778641,5383759376.0,west garo hills district,
meghalaya,2024,2,,226597,372006698.0,south garo hills district,
meghalaya,2024,2,,1102303,1942029074.0,east jaintia hills district,
meghalaya,2024,2,,370510,551084281.0,south west garo hills district,
meghalaya,2024,2,,2945994,4691331364.0,east khasi hills district,
meghalaya,2024,2,,349003,425160737.0,east garo hills district,
meghalaya,2024,2,,1494671,2151153287.0,ribhoi district,
meghalaya,2024,2,,211646,436929426.0,west jaintia hills district,
meghalaya,2024,2,,141159,285984349.0,west khasi hills district,
meghalaya,2024,3,,461675,459567006.0,north garo hills district,
meghalaya,2024,3,,67602,161513862.0,south west khasi hills district,
meghalaya,2024,3,,3324796,4019640254.0,west garo hills district,
meghalaya,2024,3,,256132,346066178.0,south garo hills district,
meghalaya,2024,3,,1276461,2001058548.0,east jaintia hills district,
meghalaya,2024,3,,498527,648837565.0,south west garo hills district,
meghalaya,2024,3,,3409604,5046777585.0,east khasi hills district,
meghalaya,2024,3,,2026026,2446602498.0,ri bhoi district,
meghalaya,2024,3,,397713,441497009.0,east garo hills district,
meghalaya,2024,3,,234057,463487372.0,west jaintia hills district,
meghalaya,2024,3,,34794,59917803.0,eastern west khasi hills district,
meghalaya,2024,3,,122737,197991016.0,west khasi hills district,
meghalaya,2024,4,,543797,586475145.0,north garo hills district,
meghalaya,2024,4,,89801,240282618.0,south west khasi hills district,
meghalaya,2024,4,,4143528,5152601208.0,west garo hills district,
meghalaya,2024,4,,324902,504767900.0,south garo hills district,
meghalaya,2024,4,,1425531,2475396493.0,east jaintia hills district,
meghalaya,2024,4,,610251,844266197.0,south west garo hills district,
meghalaya,2024,4,,3878895,5645772842.0,east khasi hills district,
meghalaya,2024,4,,2181367,2701811047.0,ri bhoi district,
meghalaya,2024,4,,487029,571641727.0,east garo hills district,
meghalaya,2024,4,,279038,558020232.0,west jaintia hills district,
meghalaya,2024,4,,41495,68005298.0,eastern west khasi hills district,
meghalaya,2024,4,,160746,325886726.0,west khasi hills district,
mizoram,2018,1,,691,1729998.4078016216,serchhip district,
mizoram,2018,1,,12006,27918980.947612707,aizawl district,
mizoram,2018,1,,1604,2350555.318424233,lunglei district,
mizoram,2018,1,,1133,5729263.410353888,mamit district,
mizoram,2018,1,,735,547180.2110017058,lawngtlai district,
mizoram,2018,1,,1457,3891685.392413744,kolasib district,
mizoram,2018,1,,453,871005.7153709702,champhai district,
mizoram,2018,1,,482,2188550.572811981,saiha district,
mizoram,2018,2,,1237,3831939.569215689,serchhip district,
mizoram,2018,2,,16353,48340497.162337765,aizawl district,
mizoram,2018,2,,3249,6814747.054434758,lunglei district,
mizoram,2018,2,,1813,10477582.990376014,mamit district,
mizoram,2018,2,,627,1375226.7520610169,lawngtlai district,
mizoram,2018,2,,2092,5117340.437229811,kolasib district,
mizoram,2018,2,,834,2204311.92373675,champhai district,
mizoram,2018,2,,846,5346759.668342534,saiha district,
mizoram,2018,3,,2133,6572902.580575922,serchhip district,
mizoram,2018,3,,24199,72031541.21772185,aizawl district,
mizoram,2018,3,,4716,12189472.093972277,lunglei district,
mizoram,2018,3,,2247,5446959.531490731,mamit district,
mizoram,2018,3,,1231,3422241.331497662,lawngtlai district,
mizoram,2018,3,,2631,6563816.625400645,kolasib district,
mizoram,2018,3,,1099,4369317.524420092,champhai district,
mizoram,2018,3,,1060,6004487.220311114,saiha district,
mizoram,2018,4,,2830,9311124.6379363,serchhip district,
mizoram,2018,4,,31828,114757156.94931006,aizawl district,
mizoram,2018,4,,6349,20867419.800037555,lunglei district,
mizoram,2018,4,,4168,12100776.511940831,mamit district,
mizoram,2018,4,,2341,5862745.984908307,lawngtlai district,
mizoram,2018,4,,4701,13882638.975375151,kolasib district,
mizoram,2018,4,,1726,6092672.776851988,champhai district,
mizoram,2018,4,,1299,7552316.893169428,saiha district,
mizoram,2019,1,,2964,9972286.162915044,serchhip district,
mizoram,2019,1,,40608,125499167.4513055,aizawl district,
mizoram,2019,1,,8092,24562628.04677686,lunglei district,
mizoram,2019,1,,5400,15141345.457853137,mamit district,
mizoram,2019,1,,3749,12077236.041769966,lawngtlai district,
mizoram,2019,1,,5590,15775791.308525538,kolasib district,
mizoram,2019,1,,1865,6683655.297350604,champhai district,
mizoram,2019,1,,2038,8448785.630905889,saiha district,
mizoram,2019,2,,2917,10740915.810445426,serchhip district,
mizoram,2019,2,,45257,147150855.43357453,aizawl district,
mizoram,2019,2,,8919,29564431.131805927,lunglei district,
mizoram,2019,2,,5047,15936975.402700389,mamit district,
mizoram,2019,2,,4502,12828264.165793028,lawngtlai district,
mizoram,2019,2,,5077,15941097.796656491,kolasib district,
mizoram,2019,2,,2055,7970010.188288981,champhai district,
mizoram,2019,2,,1897,7884158.20574963,saiha district,
mizoram,2019,3,,4389,12447829.176727356,serchhip district,
mizoram,2019,3,,54796,162632861.96810922,aizawl district,
mizoram,2019,3,,13305,34090897.89113889,lunglei district,
mizoram,2019,3,,6296,14161494.187527733,mamit district,
mizoram,2019,3,,6097,14593963.45583862,lawngtlai district,
mizoram,2019,3,,6977,17976086.411676798,kolasib district,
mizoram,2019,3,,3512,12151523.038879696,champhai district,
mizoram,2019,3,,2722,10739243.821443643,saiha district,
mizoram,2019,4,,5889,15064874.56557648,serchhip district,
mizoram,2019,4,,68532,215337713.34849545,aizawl district,
mizoram,2019,4,,15344,42919898.6938625,lunglei district,
mizoram,2019,4,,8468,16925628.21634368,mamit district,
mizoram,2019,4,,8069,22279514.789250825,lawngtlai district,
mizoram,2019,4,,11051,24470971.73397691,kolasib district,
mizoram,2019,4,,4878,17885681.11019664,champhai district,
mizoram,2019,4,,3008,13805068.176785678,saiha district,
mizoram,2020,1,,7512,15256865.240079906,serchhip district,
mizoram,2020,1,,78597,215534588.0542436,aizawl district,
mizoram,2020,1,,19703,47052524.734837465,lunglei district,
mizoram,2020,1,,12136,21524123.96264601,mamit district,
mizoram,2020,1,,13887,31918357.190269426,lawngtlai district,
mizoram,2020,1,,11386,26364756.939303115,kolasib district,
mizoram,2020,1,,6269,19712814.749991663,champhai district,
mizoram,2020,1,,4119,14713548.478265904,saiha district,
mizoram,2020,2,,10425,19459795.69098445,serchhip district,
mizoram,2020,2,,93369,238637352.5294009,aizawl district,
mizoram,2020,2,,27260,60375778.3281481,lunglei district,
mizoram,2020,2,,15352,24755549.964956302,mamit district,
mizoram,2020,2,,22369,44085859.538810775,lawngtlai district,
mizoram,2020,2,,14432,29350410.44477,kolasib district,
mizoram,2020,2,,8480,20817381.347150296,champhai district,
mizoram,2020,2,,6775,19711305.598098427,saiha district,
mizoram,2020,3,,10351,25197852.93925553,serchhip district,
mizoram,2020,3,,136460,413175918.97011656,aizawl district,
mizoram,2020,3,,30971,83270436.83501583,lunglei district,
mizoram,2020,3,,17199,28176447.03052408,mamit district,
mizoram,2020,3,,25540,62210090.16784428,lawngtlai district,
mizoram,2020,3,,15789,35985260.690991834,kolasib district,
mizoram,2020,3,,11286,35131298.73356742,champhai district,
mizoram,2020,3,,7107,24796870.137284856,saiha district,
mizoram,2020,4,,14804,39531569.17092189,serchhip district,
mizoram,2020,4,,166039,532069401.3249176,aizawl district,
mizoram,2020,4,,41847,117007241.0363552,lunglei district,
mizoram,2020,4,,21383,48253980.82891423,mamit district,
mizoram,2020,4,,32803,102209937.65580332,lawngtlai district,
mizoram,2020,4,,21149,56473537.93676706,kolasib district,
mizoram,2020,4,,15587,50140873.98671983,champhai district,
mizoram,2020,4,,8995,40835573.7535596,saiha district,
mizoram,2021,1,,12877,42644166.31194884,serchhip district,
mizoram,2021,1,,182220,609359098.2421973,aizawl district,
mizoram,2021,1,,40131,133262456.0307964,lunglei district,
mizoram,2021,1,,18670,51226307.47618229,mamit district,
mizoram,2021,1,,31658,106154307.36708316,lawngtlai district,
mizoram,2021,1,,22212,71207105.1965721,kolasib district,
mizoram,2021,1,,13769,51873702.94129371,champhai district,
mizoram,2021,1,,8038,35378443.37986354,saiha district,
mizoram,2021,2,,15664,39541209.17776598,serchhip district,
mizoram,2021,2,,222893,635733236.9899334,aizawl district,
mizoram,2021,2,,46084,125798685.12915294,lunglei district,
mizoram,2021,2,,20464,51797964.37426141,mamit district,
mizoram,2021,2,,38779,110575273.85365936,lawngtlai district,
mizoram,2021,2,,23910,66068598.11704218,kolasib district,
mizoram,2021,2,,15913,52313277.17825453,champhai district,
mizoram,2021,2,,10633,41046228.48202239,saiha district,
mizoram,2021,3,,19902,54838260.2224697,serchhip district,
mizoram,2021,3,,276340,865537331.9432542,aizawl district,
mizoram,2021,3,,55054,157303231.44253838,lunglei district,
mizoram,2021,3,,22878,65856355.67206964,mamit district,
mizoram,2021,3,,44431,130625157.50867544,lawngtlai district,
mizoram,2021,3,,30064,84157970.6374866,kolasib district,
mizoram,2021,3,,18678,71974971.0552853,champhai district,
mizoram,2021,3,,11182,43455371.73017335,saiha district,
mizoram,2021,4,,21092,58127189.330209725,serchhip district,
mizoram,2021,4,,317555,1021257676.3595347,aizawl district,
mizoram,2021,4,,62996,193267816.72749364,lunglei district,
mizoram,2021,4,,28553,76910208.12744261,mamit district,
mizoram,2021,4,,47572,152734951.83765793,lawngtlai district,
mizoram,2021,4,,37950,113743718.86428112,kolasib district,
mizoram,2021,4,,25625,100501231.3416473,champhai district,
mizoram,2021,4,,11986,54122948.93477549,saiha district,
mizoram,2022,1,,25542,73577504.13530782,serchhip district,
mizoram,2022,1,,341192,1081700361.9959884,aizawl district,
mizoram,2022,1,,70118,225762310.6230601,lunglei district,
mizoram,2022,1,,31141,85615813.92389987,mamit district,
mizoram,2022,1,,52546,177710904.92789966,lawngtlai district,
mizoram,2022,1,,41730,131565353.72167373,kolasib district,
mizoram,2022,1,,28284,104778862.41112824,champhai district,
mizoram,2022,1,,14364,64447851.87228675,saiha district,
mizoram,2022,2,,24248,72294618.64313027,serchhip district,
mizoram,2022,2,,364786,1137178791.3961444,aizawl district,
mizoram,2022,2,,71974,216551898.04095763,lunglei district,
mizoram,2022,2,,35643,98025373.52449822,mamit district,
mizoram,2022,2,,55575,178078191.45037478,lawngtlai district,
mizoram,2022,2,,44824,125315221.5086985,kolasib district,
mizoram,2022,2,,30607,103805199.37272803,champhai district,
mizoram,2022,2,,16320,71937273.17240411,saiha district,
mizoram,2022,3,,23168,65622336.99787671,serchhip district,
mizoram,2022,3,,383546,1129120156.989211,aizawl district,
mizoram,2022,3,,81428,231838246.93491796,lunglei district,
mizoram,2022,3,,32604,88879142.37748808,mamit district,
mizoram,2022,3,,52771,160991694.95874986,lawngtlai district,
mizoram,2022,3,,44830,121251949.18563816,kolasib district,
mizoram,2022,3,,25701,86209300.03437018,champhai district,
mizoram,2022,3,,14990,62352784.58970161,saiha district,
mizoram,2022,4,,25172,71431982.54694104,serchhip district,
mizoram,2022,4,,360350,1054341698.8459928,aizawl district,
mizoram,2022,4,,99571,275164384.7691406,lunglei district,
mizoram,2022,4,,39889,111490213.09424148,mamit district,
mizoram,2022,4,,60120,176322495.4134693,lawngtlai district,
mizoram,2022,4,,55854,157046232.3046887,kolasib district,
mizoram,2022,4,,33252,110073440.44820768,champhai district,
mizoram,2022,4,,19566,82040637.84033793,saiha district,
mizoram,2023,1,,47296,123979875.0,serchhip district,
mizoram,2023,1,,504609,1341466173.0,aizawl district,
mizoram,2023,1,,133494,370554828.0,lunglei district,
mizoram,2023,1,,70712,203623313.0,mamit district,
mizoram,2023,1,,100980,302696707.0,lawngtlai district,
mizoram,2023,1,,101803,285504599.0,kolasib district,
mizoram,2023,1,,60149,197355098.0,champhai district,
mizoram,2023,1,,33552,130442146.0,saiha district,
mizoram,2023,2,,59329,133368970.0,serchhip district,
mizoram,2023,2,,591532,1487286801.0,aizawl district,
mizoram,2023,2,,143000,370416278.0,lunglei district,
mizoram,2023,2,,78957,210372609.0,mamit district,
mizoram,2023,2,,118358,363557404.0,lawngtlai district,
mizoram,2023,2,,115550,294504301.0,kolasib district,
mizoram,2023,2,,62301,181668968.0,champhai district,
mizoram,2023,2,,39903,150631245.0,saiha district,
mizoram,2023,3,,58254,132491025.0,serchhip district,
mizoram,2023,3,,685462,1543440692.0,aizawl district,
mizoram,2023,3,,141180,351803351.0,lunglei district,
mizoram,2023,3,,79763,178963303.0,mamit district,
mizoram,2023,3,,113307,317228377.0,lawngtlai district,
mizoram,2023,3,,134018,295784977.0,kolasib district,
mizoram,2023,3,,56753,156896799.0,champhai district,
mizoram,2023,3,,41676,129521711.0,saiha district,
mizoram,2023,4,,60241,146216988.0,serchhip district,
mizoram,2023,4,,780542,1736939028.0,aizawl district,
mizoram,2023,4,,163967,404021870.0,lunglei district,
mizoram,2023,4,,94566,221318131.0,mamit district,
mizoram,2023,4,,129497,341405743.0,lawngtlai district,
mizoram,2023,4,,155636,366968476.0,kolasib district,
mizoram,2023,4,,67268,171711322.0,champhai district,
mizoram,2023,4,,49011,152258725.0,saiha district,
mizoram,2024,1,,65889,147392179.0,serchhip district,
mizoram,2024,1,,818787,1679426368.0,aizawl district,
mizoram,2024,1,,183807,430369269.0,lunglei district,
mizoram,2024,1,,103195,242076766.0,mamit district,
mizoram,2024,1,,148817,367265052.0,lawngtlai district,
mizoram,2024,1,,183165,428839081.0,kolasib district,
mizoram,2024,1,,74670,180323530.0,champhai district,
mizoram,2024,1,,48686,154404485.0,saiha district,
mizoram,2024,2,,67373,137181022.0,serchhip district,
mizoram,2024,2,,1014689,1856999075.0,aizawl district,
mizoram,2024,2,,221646,445648162.0,lunglei district,
mizoram,2024,2,,108197,195830750.0,mamit district,
mizoram,2024,2,,213651,431942044.0,lawngtlai district,
mizoram,2024,2,,210091,400830889.0,kolasib district,
mizoram,2024,2,,85226,182655384.0,champhai district,
mizoram,2024,2,,56206,147390314.0,saiha district,
mizoram,2024,3,,21999,33189532.0,hnahthial district,
mizoram,2024,3,,85602,143621208.0,serchhip district,
mizoram,2024,3,,1204518,1927570811.0,aizawl district,
mizoram,2024,3,,75742,158270494.0,siaha district,
mizoram,2024,3,,232227,432958984.0,lunglei district,
mizoram,2024,3,,117538,194939256.0,mamit district,
mizoram,2024,3,,244230,393119376.0,lawngtlai district,
mizoram,2024,3,,246652,398192908.0,kolasib district,
mizoram,2024,3,,59996,98333373.0,saitual district,
mizoram,2024,3,,52619,116424147.0,champhai district,
mizoram,2024,3,,19083,27268142.0,khawzawl district,
mizoram,2024,4,,27605,41064034.0,hnahthial district,
mizoram,2024,4,,95108,166070593.0,serchhip district,
mizoram,2024,4,,1350823,2141964144.0,aizawl district,
mizoram,2024,4,,105027,191223101.0,siaha district,
mizoram,2024,4,,263302,473202756.0,lunglei district,
mizoram,2024,4,,158152,275655302.0,mamit district,
mizoram,2024,4,,276664,437705884.0,lawngtlai district,
mizoram,2024,4,,282243,468475911.0,kolasib district,
mizoram,2024,4,,60594,106773409.0,saitual district,
mizoram,2024,4,,59405,126311186.0,champhai district,
mizoram,2024,4,,23520,32716602.0,khawzawl district,
nagaland,2018,1,,1851,2962723.1216541342,mon district,
nagaland,2018,1,,1397,1347986.0495203384,phek district,
nagaland,2018,1,,605,547262.5934366982,longleng district,
nagaland,2018,1,,3428,5653655.116717219,mokokchung district,
nagaland,2018,1,,255,558831.611179116,kiphire district,
nagaland,2018,1,,11070,20744033.408631545,kohima district,
nagaland,2018,1,,1861,2939509.973736079,tuensang district,
nagaland,2018,1,,587,1228042.9089448638,peren district,
nagaland,2018,1,,18449,38330087.582417,dimapur district,
nagaland,2018,1,,1700,1750900.6459182375,zunheboto district,
nagaland,2018,1,,1642,1942858.0739698592,wokha district,
nagaland,2018,2,,2652,5592193.661835907,mon district,
nagaland,2018,2,,2058,3265939.4166390533,phek district,
nagaland,2018,2,,526,606015.5837374015,longleng district,
nagaland,2018,2,,4472,6880664.952623585,mokokchung district,
nagaland,2018,2,,497,1392292.112173449,kiphire district,
nagaland,2018,2,,14759,41958069.334260106,kohima district,
nagaland,2018,2,,2914,5272196.387110953,tuensang district,
nagaland,2018,2,,1151,3132544.259220087,peren district,
nagaland,2018,2,,31758,78472133.75014433,dimapur district,
nagaland,2018,2,,1961,3800720.2210925473,zunheboto district,
nagaland,2018,2,,2851,2952808.201464099,wokha district,
nagaland,2018,3,,4368,10680645.611665618,mon district,
nagaland,2018,3,,2951,4193127.0654867776,phek district,
nagaland,2018,3,,529,941537.1576544916,longleng district,
nagaland,2018,3,,7245,14438372.118668642,mokokchung district,
nagaland,2018,3,,1527,1911400.518954896,kiphire district,
nagaland,2018,3,,20678,62621606.402096175,kohima district,
nagaland,2018,3,,4657,8672814.868232306,tuensang district,
nagaland,2018,3,,1349,3565504.390216186,peren district,
nagaland,2018,3,,44383,122676685.88107637,dimapur district,
nagaland,2018,3,,3370,6042931.988762021,zunheboto district,
nagaland,2018,3,,3314,6048116.93383928,wokha district,
nagaland,2018,4,,7966,25315124.34343365,mon district,
nagaland,2018,4,,3615,6547794.25416629,phek district,
nagaland,2018,4,,907,1946732.363531557,longleng district,
nagaland,2018,4,,10673,21026422.570598677,mokokchung district,
nagaland,2018,4,,2008,3577703.4535531667,kiphire district,
nagaland,2018,4,,28604,84867917.08908927,kohima district,
nagaland,2018,4,,5518,14443409.698866293,tuensang district,
nagaland,2018,4,,2071,6712394.6749083325,peren district,
nagaland,2018,4,,68046,202172094.6763664,dimapur district,
nagaland,2018,4,,4966,12449027.885359714,zunheboto district,
nagaland,2018,4,,4959,8954846.535749527,wokha district,
nagaland,2019,1,,9694,32110056.274005987,mon district,
nagaland,2019,1,,5062,12361140.846022058,phek district,
nagaland,2019,1,,1593,2777167.98784134,longleng district,
nagaland,2019,1,,11808,22421067.66638949,mokokchung district,
nagaland,2019,1,,2103,4550857.60564944,kiphire district,
nagaland,2019,1,,34373,93498426.90985829,kohima district,
nagaland,2019,1,,5962,15964521.798527544,tuensang district,
nagaland,2019,1,,2689,6473296.665928305,peren district,
nagaland,2019,1,,80741,222202606.82928652,dimapur district,
nagaland,2019,1,,8860,16471426.45522037,zunheboto district,
nagaland,2019,1,,5694,13111143.37360057,wokha district,
nagaland,2019,2,,10564,30077446.323373545,mon district,
nagaland,2019,2,,5232,11255799.070045212,phek district,
nagaland,2019,2,,1530,3480572.778610671,longleng district,
nagaland,2019,2,,11894,28979287.99164507,mokokchung district,
nagaland,2019,2,,2784,6816990.793895305,kiphire district,
nagaland,2019,2,,35959,102757262.27285326,kohima district,
nagaland,2019,2,,6027,16464089.793604637,tuensang district,
nagaland,2019,2,,2715,6719423.986701602,peren district,
nagaland,2019,2,,86518,258070892.01001915,dimapur district,
nagaland,2019,2,,19752,43001192.88793166,zunheboto district,
nagaland,2019,2,,5778,12443724.249822928,wokha district,
nagaland,2019,3,,17134,36965971.955441214,mon district,
nagaland,2019,3,,8985,20348950.00705442,phek district,
nagaland,2019,3,,2839,5855246.426887816,longleng district,
nagaland,2019,3,,17903,35622564.400276825,mokokchung district,
nagaland,2019,3,,4847,7311019.911698776,kiphire district,
nagaland,2019,3,,50183,133224817.54316024,kohima district,
nagaland,2019,3,,9274,19613846.131520323,tuensang district,
nagaland,2019,3,,4277,8062310.434825074,peren district,
nagaland,2019,3,,117140,307103749.65803885,dimapur district,
nagaland,2019,3,,20054,60553998.319401294,zunheboto district,
nagaland,2019,3,,9242,16293996.925105993,wokha district,
nagaland,2019,4,,23615,52231884.395646855,mon district,
nagaland,2019,4,,11054,24095426.02126249,phek district,
nagaland,2019,4,,3517,7854502.106059718,longleng district,
nagaland,2019,4,,21048,44939725.57083222,mokokchung district,
nagaland,2019,4,,5522,11787954.886359874,kiphire district,
nagaland,2019,4,,58317,160227363.64728707,kohima district,
nagaland,2019,4,,11148,25427823.369834743,tuensang district,
nagaland,2019,4,,5148,10804065.56161918,peren district,
nagaland,2019,4,,142922,401874104.2973213,dimapur district,
nagaland,2019,4,,23374,73875655.63763416,zunheboto district,
nagaland,2019,4,,11505,21418632.85491927,wokha district,
nagaland,2020,1,,28668,56777615.99405684,mon district,
nagaland,2020,1,,13124,24135509.70029243,phek district,
nagaland,2020,1,,4576,8570430.18028273,longleng district,
nagaland,2020,1,,22949,46458137.86198041,mokokchung district,
nagaland,2020,1,,8571,15127296.52352846,kiphire district,
nagaland,2020,1,,68246,160485650.56697804,kohima district,
nagaland,2020,1,,13234,29281215.251009904,tuensang district,
nagaland,2020,1,,6691,10449509.21674379,peren district,
nagaland,2020,1,,185428,497123725.474146,dimapur district,
nagaland,2020,1,,12812,23929943.338847376,zunheboto district,
nagaland,2020,1,,13752,22440994.626501694,wokha district,
nagaland,2020,2,,42193,72681549.71193531,mon district,
nagaland,2020,2,,21862,39562622.89144808,phek district,
nagaland,2020,2,,8262,14490014.337710015,longleng district,
nagaland,2020,2,,34034,59551064.18105075,mokokchung district,
nagaland,2020,2,,11097,21770604.46547428,kiphire district,
nagaland,2020,2,,98852,235056409.18486091,kohima district,
nagaland,2020,2,,19823,47286166.881044514,tuensang district,
nagaland,2020,2,,11337,17709802.025017656,peren district,
nagaland,2020,2,,232533,564581175.022531,dimapur district,
nagaland,2020,2,,18146,34250745.54624535,zunheboto district,
nagaland,2020,2,,19427,30734350.100484923,wokha district,
nagaland,2020,3,,53050,85955858.55902226,mon district,
nagaland,2020,3,,26004,53114140.44005676,phek district,
nagaland,2020,3,,10017,19598582.179873697,longleng district,
nagaland,2020,3,,43164,83590575.72604279,mokokchung district,
nagaland,2020,3,,12462,29101447.582055066,kiphire district,
nagaland,2020,3,,149404,438659891.11601055,kohima district,
nagaland,2020,3,,25719,59266466.87175438,tuensang district,
nagaland,2020,3,,13958,25258376.20171611,peren district,
nagaland,2020,3,,352179,1122771447.128912,dimapur district,
nagaland,2020,3,,21556,44845371.93193043,zunheboto district,
nagaland,2020,3,,28806,47486985.41741961,wokha district,
nagaland,2020,4,,51806,149055802.79705113,mon district,
nagaland,2020,4,,28612,75169716.47521709,phek district,
nagaland,2020,4,,13202,34760738.476595946,longleng district,
nagaland,2020,4,,48813,129158623.72713923,mokokchung district,
nagaland,2020,4,,12945,38345433.69615828,kiphire district,
nagaland,2020,4,,168861,528950655.2979772,kohima district,
nagaland,2020,4,,29583,92512403.56008914,tuensang district,
nagaland,2020,4,,14947,37707510.79640248,peren district,
nagaland,2020,4,,422501,1549414048.2654047,dimapur district,
nagaland,2020,4,,23475,60794471.32764541,zunheboto district,
nagaland,2020,4,,33080,77215466.14300685,wokha district,
nagaland,2021,1,,43337,148431447.81181777,mon district,
nagaland,2021,1,,24927,86311391.9301224,phek district,
nagaland,2021,1,,12009,34735822.64446311,longleng district,
nagaland,2021,1,,43465,116937738.43409458,mokokchung district,
nagaland,2021,1,,10667,36122629.67675269,kiphire district,
nagaland,2021,1,,209442,611989486.3557233,kohima district,
nagaland,2021,1,,23643,84510754.52221692,tuensang district,
nagaland,2021,1,,12322,33575965.56407318,peren district,
nagaland,2021,1,,550985,1837044748.4900613,dimapur district,
nagaland,2021,1,,18219,51849616.04221482,zunheboto district,
nagaland,2021,1,,26881,65940883.14165088,wokha district,
nagaland,2021,2,,51055,137641682.97031063,mon district,
nagaland,2021,2,,31478,98158667.79913512,phek district,
nagaland,2021,2,,13528,39521626.841992125,longleng district,
nagaland,2021,2,,63952,152031632.47756845,mokokchung district,
nagaland,2021,2,,12223,43311509.13928214,kiphire district,
nagaland,2021,2,,274137,694940464.6072702,kohima district,
